frame_path,video_name,label,split,frame_index,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,nose_x,nose_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_knee_angle,right_knee_angle,left_elbow_angle,right_elbow_angle,left_hip_angle,right_hip_angle,left_body_line,right_body_line,torso_angle,left_knee_bend,right_knee_bend,head_drop,left_shoulder_shrug,right_shoulder_shrug,arm_symmetry,leg_symmetry,hip_symmetry,form_label
outputs/frames\train\pullups\v_PullUps_g18_c02\frame_0038.jpg,v_PullUps_g18_c02,pullups,train,38,0.548462,0.301245,0.480003,0.300218,0.551801,0.322068,0.439123,0.342737,0.539244,0.246142,0.444669,0.267133,0.510025,0.448808,0.463314,0.443818,0.478764,0.545492,0.403922,0.554621,0.484951,0.648235,0.470119,0.649752,0.509027,0.248466,0.525788,0.241324,0.503079,0.245502,158.63610846670065,116.97586744922927,0.34550618530213306,39.67882404211624,176.6815961158597,158.43707206990575,172.56616675467475,171.4781463381684,165.39995844964776,-0.006186999999999998,-0.066197,-0.05277899999999999,-0.059920999999999974,-0.05471599999999999,39.333317856814105,41.66024101747138,18.244524045953938,good
outputs/frames\train\pullups\v_PullUps_g18_c02\frame_0039.jpg,v_PullUps_g18_c02,pullups,train,39,0.469293,0.262987,0.538902,0.27346,0.44674,0.33866,0.527955,0.347591,0.453353,0.2831,0.505935,0.279634,0.470869,0.420892,0.505295,0.425967,0.404723,0.534767,0.469342,0.534387,0.470386,0.634517,0.485417,0.638297,0.509229,0.21815,0.502613,0.215276,0.518505,0.218882,116.49323978366719,152.8599311332891,9.808840413557796,26.35423107063168,149.27731765911798,174.08101840362409,179.2972379584143,172.9209223265548,179.4245440300496,-0.06566300000000003,-0.016075000000000006,-0.044837000000000016,-0.04771100000000003,-0.05457799999999999,16.545390657073884,36.36669134962192,24.803700744506102,good
outputs/frames\train\pullups\v_PullUps_g18_c02\frame_0040.jpg,v_PullUps_g18_c02,pullups,train,40,0.534818,0.25065,0.473347,0.255981,0.558824,0.334412,0.445379,0.334918,0.534191,0.289189,0.433249,0.275169,0.503548,0.409995,0.466562,0.409447,0.480252,0.525287,0.402445,0.520547,0.484814,0.622958,0.47609,0.619144,0.49844,0.202898,0.507411,0.197907,0.493153,0.197575,165.90215982950104,113.25314415464292,12.585550071516662,30.98581419785027,179.67394596842064,152.54173732224743,173.92443333209764,174.86674595638254,168.89713549034337,-0.0045620000000000105,-0.07364500000000002,-0.04775199999999999,-0.052742999999999984,-0.05840600000000001,18.40026412633361,52.64901567485812,27.13220864617321,good
outputs/frames\train\pullups\v_PullUps_g18_c02\frame_0041.jpg,v_PullUps_g18_c02,pullups,train,41,0.535485,0.247495,0.457532,0.25636,0.559645,0.327786,0.443599,0.34382,0.543592,0.278293,0.435382,0.272584,0.505441,0.408502,0.461358,0.408348,0.495044,0.537813,0.401859,0.522503,0.484428,0.615741,0.472747,0.626392,0.484739,0.192831,0.504234,0.189011,0.481803,0.190358,176.8382964853921,118.16347239812727,1.2297194970783396,15.63181632119508,174.0267450105632,151.02885888222957,175.21965349432602,178.45137680296455,169.4299480050102,0.010615999999999959,-0.07088799999999995,-0.05466399999999999,-0.05848399999999998,-0.06600199999999998,14.40209682411674,58.67482408726484,22.99788612833362,good
outputs/frames\train\pullups\v_PullUps_g18_c02\frame_0042.jpg,v_PullUps_g18_c02,pullups,train,42,0.534055,0.25552,0.452935,0.257597,0.558444,0.337232,0.441468,0.341815,0.544148,0.268862,0.436295,0.273403,0.502863,0.417642,0.45864,0.418436,0.486318,0.539856,0.402353,0.535874,0.490725,0.625131,0.477465,0.637105,0.488375,0.198239,0.503619,0.194756,0.481089,0.194682,169.33162840617442,117.81708814597981,4.809951429125863,12.078301992470434,176.81863631983273,152.36051349182873,172.45729772937386,177.11071682408198,169.10928540077174,-0.00440700000000005,-0.07511199999999996,-0.057281000000000026,-0.06076400000000001,-0.06291500000000003,7.268350563344572,51.51454026019461,24.458122828004008,good
outputs/frames\train\pullups\v_PullUps_g18_c02\frame_0043.jpg,v_PullUps_g18_c02,pullups,train,43,0.536634,0.258236,0.457108,0.255885,0.556875,0.335957,0.442154,0.343956,0.541574,0.263433,0.442992,0.272876,0.505232,0.425957,0.457344,0.423606,0.507053,0.558063,0.401548,0.545999,0.485345,0.6441,0.479401,0.639316,0.494963,0.214523,0.513021,0.208329,0.48501,0.203833,165.049333684476,115.65514617099194,2.68596530143367,8.961732424306932,168.60555968456367,155.41223198822766,174.60422976067267,174.2420893875427,169.3952435339116,0.02170799999999995,-0.077853,-0.04371300000000003,-0.049907000000000035,-0.05205199999999999,6.275767122873262,49.39418751348407,13.193327696336013,good
outputs/frames\train\pullups\v_PullUps_g18_c02\frame_0044.jpg,v_PullUps_g18_c02,pullups,train,44,0.546736,0.27336,0.470423,0.272533,0.563463,0.334315,0.442244,0.343323,0.549191,0.268615,0.445365,0.260544,0.50715,0.440408,0.45911,0.436261,0.5056,0.575266,0.405488,0.558364,0.493724,0.63917,0.478508,0.646028,0.505677,0.215097,0.523062,0.214498,0.498706,0.212812,170.1303116370486,116.49840641426339,3.0916725016993314,19.546822693560294,167.32671803019431,160.24370793630482,170.53257563224543,170.76390796826047,166.6681831269462,0.011876000000000053,-0.07301999999999997,-0.05826299999999998,-0.058862,-0.059721000000000024,16.455150191860962,53.63190522278522,7.083010093889499,good
outputs/frames\train\pullups\v_PullUps_g18_c02\frame_0045.jpg,v_PullUps_g18_c02,pullups,train,45,0.554085,0.299008,0.481695,0.293574,0.560123,0.346554,0.440806,0.344807,0.553497,0.264965,0.448583,0.260659,0.510594,0.458092,0.464291,0.447893,0.506252,0.583161,0.410409,0.571342,0.499842,0.645393,0.48657,0.66127,0.517518,0.235985,0.533485,0.236135,0.506958,0.235006,176.1064319025611,116.15844773350796,2.5977209937068997,33.31318115582017,166.6980834385887,162.85459507229007,167.99523839118237,167.6045920124202,164.70974414280838,0.006410000000000027,-0.07616099999999998,-0.063023,-0.06287299999999998,-0.05856800000000001,30.715460162113267,59.94798416905314,3.8434883662986294,good
outputs/frames\train\pullups\v_PullUps_g18_c02\frame_0046.jpg,v_PullUps_g18_c02,pullups,train,46,0.555891,0.33971,0.490846,0.333433,0.553287,0.329753,0.454463,0.332516,0.538249,0.273319,0.454079,0.262363,0.504937,0.49537,0.475356,0.489634,0.46404,0.5828,0.411048,0.602435,0.490185,0.689155,0.47952,0.693402,0.521811,0.274501,0.532745,0.272052,0.51507,0.271655,141.12019265360524,113.34322678876235,179.57642988465926,91.75739444547706,173.05641683706438,155.97575495922842,166.22777935158243,173.16583396398133,161.87446643479248,-0.026144999999999974,-0.06847199999999998,-0.06520900000000002,-0.067658,-0.061778,87.8190354391822,27.776965864842893,17.08066187783595,bad
outputs/frames\train\pullups\v_PullUps_g18_c02\frame_0047.jpg,v_PullUps_g18_c02,pullups,train,47,0.559732,0.360351,0.500197,0.361917,0.538663,0.310515,0.450316,0.343004,0.524086,0.240775,0.450821,0.262231,0.504952,0.520305,0.47085,0.516749,0.426848,0.623907,0.406063,0.621532,0.492504,0.719009,0.476939,0.723999,0.518772,0.300208,0.534906,0.294258,0.521864,0.295511,108.36768147817031,113.60016256590517,168.88816882115415,110.40658109288928,161.89279661387042,159.00412955292677,164.67963060148463,167.5844776518904,161.0949299470308,-0.06565599999999999,-0.070876,-0.060143,-0.06609299999999996,-0.06640599999999997,58.48158772826487,5.232481087734854,2.8886670609436464,bad
outputs/frames\train\pullups\v_PullUps_g18_c02\frame_0048.jpg,v_PullUps_g18_c02,pullups,train,48,0.55569,0.399174,0.491143,0.389331,0.54822,0.318817,0.470532,0.318119,0.545552,0.252097,0.458662,0.261359,0.504932,0.568875,0.464768,0.562471,0.490519,0.674364,0.409385,0.667306,0.496435,0.754193,0.476898,0.762734,0.525573,0.342489,0.536344,0.354309,0.520331,0.347377,167.9811644368816,116.87457135032396,176.97694836450256,175.66794586766383,171.12791635895357,160.81446657042062,165.9730978987045,167.87226232859012,163.3478342352017,-0.005916000000000032,-0.06751299999999999,-0.056684999999999985,-0.04486499999999999,-0.04195399999999999,1.3090024968387297,51.10659308655765,10.31344978853295,bad
outputs/frames\train\pullups\v_PullUps_g18_c02\frame_0049.jpg,v_PullUps_g18_c02,pullups,train,49,0.549665,0.414652,0.490952,0.409425,0.544081,0.331971,0.449444,0.352199,0.545663,0.253046,0.449791,0.264646,0.496074,0.593413,0.47223,0.593579,0.449845,0.699949,0.416063,0.706382,0.496637,0.782833,0.489272,0.783336,0.52203,0.364061,0.528399,0.369984,0.519451,0.367494,127.09575236896785,109.9589354545909,174.98699944611496,143.81811606997718,173.23065968485926,159.33527553750773,163.141375237703,169.06294771903174,163.31162210607124,-0.046792,-0.07320899999999997,-0.050591,-0.04466800000000004,-0.041930999999999996,31.168883376137785,17.13681691437695,13.895384147351535,bad
outputs/frames\train\pullups\v_PullUps_g18_c02\frame_0050.jpg,v_PullUps_g18_c02,pullups,train,50,0.54717,0.430682,0.471081,0.42181,0.550782,0.345494,0.450894,0.345145,0.5494,0.257568,0.452477,0.251263,0.508517,0.627315,0.462557,0.625665,0.496895,0.768211,0.419354,0.749324,0.514117,0.811623,0.492026,0.813999,0.512167,0.365063,0.528785,0.382966,0.504299,0.379471,153.64562737184704,112.40972085910913,176.67029282146152,164.2817700738149,173.59418426000056,163.13631400036894,167.13851563692302,168.71247734048862,168.87877321194483,-0.01722200000000007,-0.07267200000000001,-0.06561899999999998,-0.047716000000000036,-0.042339000000000016,12.388522747646618,41.23590651273791,10.457870259631619,bad
outputs/frames\train\pullups\v_PullUps_g18_c02\frame_0051.jpg,v_PullUps_g18_c02,pullups,train,51,0.540818,0.442425,0.462285,0.433264,0.552595,0.35633,0.446302,0.351371,0.548796,0.257326,0.451507,0.259542,0.506995,0.649381,0.458128,0.649971,0.520588,0.792958,0.421564,0.782499,0.520011,0.807835,0.496231,0.801682,0.502769,0.369973,0.52205,0.393437,0.495172,0.388006,172.36862465808116,88.98448583274352,170.01294587481618,165.71201689926733,165.30978909538175,165.67488098029415,166.02214443321347,164.802472670011,170.71799123380566,0.0005770000000000497,-0.07466699999999998,-0.07245200000000002,-0.04898800000000003,-0.045257999999999965,4.300928975548857,83.38413882533764,0.3650918849124025,bad
outputs/frames\train\pullups\v_PullUps_g18_c02\frame_0052.jpg,v_PullUps_g18_c02,pullups,train,52,0.536549,0.449635,0.458644,0.439965,0.550129,0.357858,0.449603,0.348459,0.546083,0.250352,0.45028,0.258328,0.504966,0.665514,0.455851,0.667638,0.531353,0.829817,0.427832,0.807741,0.557126,0.842456,0.50576,0.803508,0.494376,0.376498,0.515273,0.398266,0.487259,0.393986,125.24687755489997,75.58149476168735,169.42754418425022,173.92635381414098,162.55287858305357,169.3934487594857,155.25189844122045,159.12735723054348,171.67652143802684,-0.025773000000000046,-0.077928,-0.07313700000000001,-0.051369,-0.04597899999999999,4.498809629890758,49.665382793212615,6.840570176432124,bad
outputs/frames\train\pullups\v_PullUps_g18_c02\frame_0053.jpg,v_PullUps_g18_c02,pullups,train,53,0.528784,0.457329,0.452744,0.450699,0.542729,0.367661,0.444886,0.354752,0.543197,0.253178,0.445268,0.25734,0.4984,0.677386,0.450479,0.681547,0.531102,0.839977,0.42779,0.815169,0.546441,0.829356,0.499732,0.789905,0.484823,0.391656,0.5043,0.409725,0.478543,0.408306,66.67285079138304,61.013294164769825,171.39413508185783,175.09256547888543,160.76644483315232,170.92513234740096,154.59578204784836,154.99413123376024,172.13850004554013,-0.015338999999999992,-0.071942,-0.06567299999999998,-0.04760399999999998,-0.042393000000000014,3.6984303970276073,5.659556626613217,10.15868751424864,bad
outputs/frames\train\pullups\v_PullUps_g18_c02\frame_0054.jpg,v_PullUps_g18_c02,pullups,train,54,0.5304,0.461029,0.452301,0.453922,0.540869,0.36652,0.445207,0.356167,0.54286,0.252229,0.443898,0.259586,0.504091,0.685837,0.447731,0.689696,0.538019,0.839657,0.426586,0.82015,0.550031,0.811409,0.492452,0.781778,0.493734,0.398869,0.510221,0.417529,0.48321,0.413963,35.475534326253324,50.56908948780958,174.6764235315517,176.62484646356828,160.8865237789269,171.90341977716577,153.2302322316663,152.98530936505932,173.3248920492219,-0.012012000000000023,-0.06586599999999998,-0.06216000000000005,-0.04350000000000004,-0.03995899999999997,1.9484229320165696,15.093555161556253,11.01689599823888,bad
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0000.jpg,v_PullUps_g18_c03,pullups,train,0,0.532226,0.464362,0.455826,0.456632,0.541278,0.370563,0.450005,0.355541,0.545769,0.261464,0.446607,0.257811,0.505126,0.68838,0.450495,0.694423,0.528528,0.839343,0.424426,0.825429,0.569478,0.851765,0.49997,0.803351,0.496412,0.409085,0.512531,0.422737,0.486351,0.420381,115.68664467607857,62.45451297761074,176.84399286055267,178.69323670924513,164.29050241742618,170.02986008822822,151.60442562299897,154.28816178798283,173.10209827966182,-0.04095000000000004,-0.075544,-0.05527700000000002,-0.04162500000000002,-0.03625099999999998,1.8492438486924527,53.23213169846783,5.739357670802036,bad
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0001.jpg,v_PullUps_g18_c03,pullups,train,1,0.538834,0.46586,0.471159,0.453572,0.543948,0.368637,0.464289,0.353571,0.551272,0.267317,0.45693,0.263542,0.511673,0.682726,0.45696,0.687448,0.534581,0.842288,0.423583,0.823631,0.579213,0.843294,0.49924,0.801369,0.50736,0.402997,0.520597,0.423964,0.49848,0.419374,99.46122207415421,59.832431985134356,178.8735925133954,179.25215525103164,164.69118867510332,169.7030325321039,150.04806774970504,156.16407551556614,172.86105266242362,-0.044632000000000005,-0.07565700000000003,-0.062863,-0.04189599999999999,-0.03419799999999995,0.37856273763622994,39.62879008901985,5.011843857000571,bad
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0002.jpg,v_PullUps_g18_c03,pullups,train,2,0.543522,0.45709,0.476641,0.450408,0.552282,0.365819,0.463095,0.354216,0.554903,0.269274,0.451888,0.262839,0.51106,0.66086,0.460144,0.662551,0.524265,0.804524,0.42613,0.791876,0.535845,0.80043,0.493051,0.765847,0.512281,0.393745,0.526839,0.412352,0.505033,0.407202,75.7811478257496,54.01070550197555,176.071802898581,178.97275870459612,165.69672872890325,169.71073192203053,160.87870578800496,157.88304732464374,170.94826437441407,-0.011580000000000035,-0.06692100000000001,-0.06334499999999998,-0.044738,-0.04320599999999997,2.900955806015105,21.77044232377405,4.01400319312728,bad
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0003.jpg,v_PullUps_g18_c03,pullups,train,3,0.543944,0.441343,0.47944,0.43354,0.544327,0.362164,0.455454,0.353621,0.540177,0.258797,0.44868,0.256139,0.503756,0.644616,0.464439,0.639619,0.512812,0.792734,0.42518,0.765461,0.52042,0.788238,0.494331,0.763751,0.515025,0.388568,0.524056,0.402006,0.510728,0.398296,62.91770080952365,71.25708680984289,177.42221203019045,167.26874978675508,165.31777836245277,166.83688342792354,162.19827133275083,162.29706546321333,168.8164436429762,-0.007607999999999948,-0.06915100000000002,-0.05277499999999996,-0.03933700000000001,-0.035244,10.15346224343537,8.339386000319237,1.519105065470768,bad
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0004.jpg,v_PullUps_g18_c03,pullups,train,4,0.550611,0.421935,0.478474,0.410669,0.551948,0.343714,0.441714,0.34894,0.546564,0.251942,0.445648,0.261796,0.508154,0.612205,0.466077,0.605161,0.515114,0.755948,0.428367,0.736318,0.508455,0.759888,0.489503,0.742211,0.520688,0.361259,0.528257,0.368971,0.513753,0.367633,117.83961859352279,79.46494081765391,175.66218076887898,146.64101509882218,164.64889151042948,167.60612804838695,167.30418264114437,166.65294482689762,167.42091645793647,0.0066589999999999705,-0.061136000000000024,-0.06067600000000001,-0.05296400000000001,-0.04303600000000002,29.021165670056803,38.374677775868875,2.9572365379574705,bad
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0005.jpg,v_PullUps_g18_c03,pullups,train,5,0.477878,0.399082,0.546962,0.406552,0.450648,0.334982,0.54487,0.335935,0.449173,0.260464,0.545357,0.254397,0.471997,0.588916,0.506188,0.595929,0.432222,0.706036,0.488225,0.703926,0.493491,0.757788,0.507641,0.772798,0.519986,0.356786,0.510952,0.357255,0.528737,0.360368,111.42876036341735,154.81246235599994,158.1176550023308,177.95813535417182,163.01641166283724,177.29227312577996,170.97185477526995,167.37860849305608,178.22458805566225,-0.06126900000000002,-0.01941599999999999,-0.042296,-0.041827,-0.046184,19.840480351841023,43.38370199258259,14.275861462942714,bad
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0006.jpg,v_PullUps_g18_c03,pullups,train,6,0.544929,0.380934,0.475985,0.379657,0.540216,0.311766,0.434323,0.341163,0.536053,0.243696,0.434488,0.262686,0.497466,0.547249,0.455257,0.545386,0.457574,0.636714,0.40363,0.66537,0.502042,0.719952,0.476708,0.741544,0.510373,0.313555,0.525412,0.319798,0.501455,0.323461,127.85575318405556,112.90696617146592,179.58462882850557,132.61609673045064,171.89560189202547,163.84761044956392,162.55447003051935,166.6300453457777,164.07218916000352,-0.04446800000000001,-0.07307800000000003,-0.06737900000000002,-0.06113599999999997,-0.056196000000000024,46.968532098054936,14.948787012589634,8.047991442461552,bad
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0007.jpg,v_PullUps_g18_c03,pullups,train,7,0.54029,0.364667,0.475704,0.361004,0.535708,0.3109,0.434773,0.345779,0.532244,0.235363,0.435446,0.265354,0.49771,0.515673,0.455823,0.513659,0.489337,0.616025,0.398885,0.63228,0.48584,0.723217,0.468478,0.720362,0.504935,0.300452,0.521052,0.302792,0.499956,0.303977,177.0979903371679,116.04697894141367,177.7511180190127,109.92406154449517,169.02215955253516,161.7790832938726,167.5261002754213,169.07631049497218,164.25271624655062,0.003497000000000028,-0.06959300000000002,-0.06421500000000002,-0.06187500000000001,-0.057026999999999994,67.82705647451752,61.051011395754216,7.243076258662569,bad
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0008.jpg,v_PullUps_g18_c03,pullups,train,8,0.533044,0.33516,0.469357,0.340497,0.530276,0.327706,0.430058,0.347991,0.526181,0.25045,0.43082,0.274324,0.489844,0.486459,0.45831,0.484443,0.471433,0.573069,0.397432,0.584596,0.471859,0.678867,0.464424,0.676733,0.493256,0.28571,0.51065,0.280062,0.494342,0.279983,167.76808096824738,112.68608700595442,162.65898482763328,78.61117909915609,176.0648442133188,153.09511604451373,169.404512880735,173.79015463739938,164.0643802194509,-0.00042599999999998195,-0.066992,-0.049449999999999994,-0.055098000000000036,-0.06051400000000001,84.04780572847719,55.081993962292955,22.969728168805062,good
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0009.jpg,v_PullUps_g18_c03,pullups,train,9,0.531691,0.309207,0.463864,0.313907,0.530103,0.341725,0.430775,0.335692,0.525801,0.253661,0.432684,0.262669,0.49242,0.462101,0.460305,0.466218,0.448034,0.55329,0.398317,0.559311,0.465945,0.664311,0.46693,0.667593,0.494574,0.256614,0.507325,0.252159,0.492844,0.253484,144.8809966851516,113.98102425218838,5.594550697473243,55.14268338634861,168.45054183507605,147.67998946187004,173.0539652077779,176.77681691812154,165.59476355615186,-0.01791100000000001,-0.06861300000000004,-0.052593,-0.05704799999999999,-0.060423000000000004,49.54813268887536,30.89997243296321,20.770552373206016,good
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0010.jpg,v_PullUps_g18_c03,pullups,train,10,0.530422,0.276416,0.45744,0.282801,0.54507,0.341758,0.429949,0.359987,0.525989,0.254574,0.430115,0.268928,0.499553,0.429841,0.454349,0.428774,0.47691,0.541265,0.380656,0.527142,0.458329,0.649973,0.459666,0.640716,0.490538,0.222264,0.505418,0.222514,0.481497,0.221882,178.21119766192524,108.33587511313233,0.30864512102585206,19.499918439587113,179.87351784062707,144.37407617321588,179.22968917347157,177.34945398941645,168.62382981253913,0.018581000000000014,-0.07901000000000002,-0.054152000000000006,-0.053902000000000005,-0.06091900000000003,19.19127331856126,69.87532254879291,35.49944166741119,good
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0011.jpg,v_PullUps_g18_c03,pullups,train,11,0.527849,0.266665,0.45366,0.271441,0.551044,0.345942,0.431891,0.357024,0.528908,0.271147,0.432656,0.274251,0.497926,0.418309,0.453117,0.420555,0.47319,0.512192,0.375954,0.509422,0.455364,0.637396,0.453592,0.629916,0.481192,0.210088,0.498515,0.210234,0.478327,0.209626,173.34201026847177,106.23735545814942,0.20454928265325908,13.741983839382067,176.40116876119538,139.2409015766858,179.82591650824486,179.65827379660928,168.83738194032787,0.01782600000000001,-0.07763799999999998,-0.05657699999999999,-0.05643099999999998,-0.06181499999999998,13.537434556728808,67.10465481032234,37.16026718450959,good
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0012.jpg,v_PullUps_g18_c03,pullups,train,12,0.527897,0.261905,0.447814,0.259962,0.556082,0.341596,0.43457,0.353899,0.538693,0.266448,0.431563,0.273667,0.497453,0.414289,0.451341,0.412127,0.481575,0.511009,0.37405,0.503276,0.455496,0.632057,0.446596,0.624758,0.476111,0.199479,0.498401,0.201181,0.474521,0.200613,177.16366569533199,108.85868112326966,6.449627577147341,10.171921395095831,178.02361841431247,138.37543679968246,179.60496026800627,177.39342166104106,168.7017418012528,0.026078999999999963,-0.072546,-0.06242600000000001,-0.060724,-0.05934900000000001,3.72229381794849,68.30498457206232,39.648181614630005,good
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0013.jpg,v_PullUps_g18_c03,pullups,train,13,0.528527,0.259621,0.449384,0.262201,0.554704,0.343085,0.436565,0.35512,0.538453,0.270271,0.4305,0.286999,0.496311,0.420315,0.451182,0.417211,0.481143,0.534611,0.375332,0.510294,0.451042,0.635401,0.452187,0.631282,0.479663,0.192831,0.498938,0.198966,0.476766,0.199387,170.9308546228926,108.39976438938108,4.8327745707695735,12.943052674369987,176.22258409751925,140.1600478796064,179.44921025743878,179.60193355887955,168.66342846033592,0.03010099999999999,-0.076855,-0.06678999999999999,-0.06065499999999999,-0.06281400000000001,8.110278103600415,62.531090233511534,36.06253621791285,good
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0014.jpg,v_PullUps_g18_c03,pullups,train,14,0.531514,0.26401,0.456187,0.265701,0.556491,0.347364,0.437059,0.357462,0.541658,0.270742,0.434564,0.27918,0.498135,0.419472,0.454109,0.416214,0.483031,0.533365,0.378891,0.519949,0.442748,0.639213,0.453496,0.642604,0.484728,0.198716,0.504867,0.202,0.48183,0.201968,166.71852883721385,112.7441186535166,5.725491372651219,13.600779139763693,175.4359366449845,144.84516247064758,177.97041091911458,179.3626452454721,167.88192127164723,0.04028300000000001,-0.07460500000000003,-0.06529400000000002,-0.06201000000000001,-0.06373300000000001,7.875287767112474,53.97441018369726,30.59077417433693,good
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0015.jpg,v_PullUps_g18_c03,pullups,train,15,0.535347,0.267979,0.462502,0.276012,0.556341,0.34878,0.439657,0.365629,0.542298,0.275818,0.437108,0.289589,0.501225,0.423181,0.457914,0.423468,0.496852,0.543578,0.382192,0.526382,0.461303,0.641184,0.454755,0.640776,0.492529,0.206377,0.51085,0.207352,0.487547,0.206911,162.0679254016944,111.26713159851245,3.6716864315096336,16.221368885902038,169.6804734610135,145.43723419630683,177.9773826559004,179.04962361822933,167.60031942706564,0.035549,-0.07256300000000004,-0.06160200000000002,-0.060627000000000014,-0.06910099999999997,12.549682454392403,50.800793803181946,24.24323926470666,good
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0016.jpg,v_PullUps_g18_c03,pullups,train,16,0.541487,0.27591,0.464297,0.270276,0.564214,0.344012,0.439386,0.359836,0.555387,0.297341,0.443882,0.287642,0.509916,0.434117,0.463089,0.43241,0.507881,0.557485,0.395885,0.540589,0.478404,0.661218,0.470079,0.653125,0.506392,0.217796,0.521031,0.219474,0.499973,0.214321,165.08172027260997,114.75369427950227,7.746137423648145,11.980655401013193,169.65945611337753,148.57706107784284,176.61410821657054,177.75876986143493,168.71440689685465,0.02947700000000003,-0.07419400000000004,-0.058114,-0.056435999999999986,-0.055955000000000005,4.234517977365048,50.3280259931077,21.082395035534688,good
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0017.jpg,v_PullUps_g18_c03,pullups,train,17,0.523864,0.28288,0.514179,0.291654,0.514565,0.336748,0.457677,0.354492,0.492325,0.29433,0.460965,0.279713,0.504074,0.449079,0.492136,0.45207,0.466659,0.550103,0.413876,0.555212,0.486317,0.664937,0.482483,0.655256,0.516258,0.232674,0.520248,0.22898,0.520331,0.228865,149.96334123620647,108.36913118061463,37.46276150875423,39.443366801331486,166.46784950821942,150.63428625102569,177.9117949050496,174.8956804182411,173.20924066203992,-0.01965800000000001,-0.06860699999999997,-0.05020600000000003,-0.05390000000000003,-0.06278900000000001,1.980605292577259,41.594210055591844,15.833563257193731,good
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0018.jpg,v_PullUps_g18_c03,pullups,train,18,0.562682,0.330485,0.490978,0.331962,0.573322,0.338487,0.452551,0.341276,0.550842,0.244936,0.4596,0.264328,0.522993,0.478892,0.479485,0.474522,0.515471,0.582269,0.418582,0.583149,0.506949,0.689903,0.4894,0.67387,0.522913,0.262965,0.540551,0.266728,0.515449,0.267929,179.62673303201933,112.74623848571619,39.54309140445601,71.14126962877825,169.18905123533656,155.33139178717627,169.3755369811751,172.543322408247,165.0274330559615,0.00852200000000003,-0.07081799999999999,-0.06751999999999997,-0.06375699999999995,-0.064033,31.59817822432224,66.88049454630314,13.857659448160291,good
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0019.jpg,v_PullUps_g18_c03,pullups,train,19,0.566291,0.34862,0.505602,0.354482,0.56478,0.31251,0.465833,0.348001,0.55257,0.239781,0.461462,0.27541,0.521718,0.499238,0.492977,0.496794,0.495545,0.599216,0.429011,0.606531,0.504146,0.70217,0.49736,0.697554,0.525348,0.301775,0.536681,0.297903,0.527814,0.299044,160.5542132749749,112.85913925357463,172.8642457038746,102.70171226956352,178.1837160128955,154.83154501367622,168.46356166173388,173.679495534178,163.51459551482358,-0.00860099999999997,-0.06834900000000005,-0.04684499999999997,-0.05071700000000001,-0.05543800000000004,70.16253343431107,47.69507402140027,23.352170999219283,bad
outputs/frames\train\pullups\v_PullUps_g18_c03\frame_0020.jpg,v_PullUps_g18_c03,pullups,train,20,0.573418,0.377677,0.504354,0.384854,0.561833,0.296715,0.460597,0.348726,0.553469,0.228104,0.460051,0.254246,0.530021,0.539459,0.485072,0.539435,0.503093,0.625142,0.42441,0.646582,0.509444,0.74228,0.493111,0.736817,0.533916,0.321503,0.551156,0.323757,0.529783,0.325455,159.44981049305247,113.19925259226,178.8021919881146,129.87582901531536,177.56823020245469,157.593453587414,170.7772188331337,170.55743723856295,164.98413069788486,-0.0063509999999999955,-0.06870100000000001,-0.056174,-0.05391999999999997,-0.05939899999999998,48.92636297279924,46.25055790079247,19.974776615040696,bad
